index,suite,case,relative_input,source,algorithm,status,failure_kind,reason,wall_seconds,worker_seconds,exit_code,solver_status,placement_optimal,ilp_runtime_seconds,drc_passed,violation_count,control_required,control_passed,is_placed_and_routed,total_channel_manhattan_length,physical_area,padded_area,output_json,metrics_json,log,artifact_dir
247,mint,mint__COVID__Gel_Electrophoresis__Gel_Electrophoresis_fromMINT,COVID/Gel_Electrophoresis/Gel_Electrophoresis_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/COVID/Gel_Electrophoresis/Gel_Electrophoresis_fromMINT.json,tree,success,,,1.12,0.904707,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__COVID__Gel_Electrophoresis__Gel_Electrophoresis_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__COVID__Gel_Electrophoresis__Gel_Electrophoresis_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__COVID__Gel_Electrophoresis__Gel_Electrophoresis_fromMINT
248,mint,mint__COVID__Hybri_Detect__Hybri_Detect_fromMINT,COVID/Hybri_Detect/Hybri_Detect_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/COVID/Hybri_Detect/Hybri_Detect_fromMINT.json,tree,success,,,1.12,0.878346,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__COVID__Hybri_Detect__Hybri_Detect_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__COVID__Hybri_Detect__Hybri_Detect_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__COVID__Hybri_Detect__Hybri_Detect_fromMINT
249,mint,mint__COVID__Part_1_Rna_Prep__Part_1_Rna_Prep_fromMINT,COVID/Part_1_Rna_Prep/Part_1_Rna_Prep_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/COVID/Part_1_Rna_Prep/Part_1_Rna_Prep_fromMINT.json,tree,success,,,1.07,0.852599,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__COVID__Part_1_Rna_Prep__Part_1_Rna_Prep_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__COVID__Part_1_Rna_Prep__Part_1_Rna_Prep_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__COVID__Part_1_Rna_Prep__Part_1_Rna_Prep_fromMINT
250,mint,mint__COVID__Part_2_Rt_Step__Part_2_Rt_Step_fromMINT,COVID/Part_2_Rt_Step/Part_2_Rt_Step_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/COVID/Part_2_Rt_Step/Part_2_Rt_Step_fromMINT.json,tree,success,,,1.019,0.811439,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__COVID__Part_2_Rt_Step__Part_2_Rt_Step_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__COVID__Part_2_Rt_Step__Part_2_Rt_Step_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__COVID__Part_2_Rt_Step__Part_2_Rt_Step_fromMINT
251,mint,mint__COVID__Part_3_Gel__Part_3_Gel_fromMINT,COVID/Part_3_Gel/Part_3_Gel_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/COVID/Part_3_Gel/Part_3_Gel_fromMINT.json,tree,success,,,1.169,0.911166,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__COVID__Part_3_Gel__Part_3_Gel_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__COVID__Part_3_Gel__Part_3_Gel_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__COVID__Part_3_Gel__Part_3_Gel_fromMINT
252,mint,mint__COVID__Rt_Pcr__Rt_Pcr_fromMINT,COVID/Rt_Pcr/Rt_Pcr_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/COVID/Rt_Pcr/Rt_Pcr_fromMINT.json,tree,success,,,0.969,0.736024,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__COVID__Rt_Pcr__Rt_Pcr_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__COVID__Rt_Pcr__Rt_Pcr_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__COVID__Rt_Pcr__Rt_Pcr_fromMINT
253,mint,mint__Distribute_Expressions__And_Annotation_Test__And_Annotation_Test_fromMINT,Distribute_Expressions/And_Annotation_Test/And_Annotation_Test_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Expressions/And_Annotation_Test/And_Annotation_Test_fromMINT.json,tree,success,,,1.07,0.842724,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Expressions__And_Annotation_Test__And_Annotation_Test_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Expressions__And_Annotation_Test__And_Annotation_Test_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Expressions__And_Annotation_Test__And_Annotation_Test_fromMINT
254,mint,mint__Distribute_Expressions__Dist_Expression_1__Dist_Expression_1_fromMINT,Distribute_Expressions/Dist_Expression_1/Dist_Expression_1_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Expressions/Dist_Expression_1/Dist_Expression_1_fromMINT.json,tree,success,,,0.92,0.696526,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Expressions__Dist_Expression_1__Dist_Expression_1_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Expressions__Dist_Expression_1__Dist_Expression_1_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Expressions__Dist_Expression_1__Dist_Expression_1_fromMINT
255,mint,mint__Distribute_Expressions__Dist_Expression_2__Dist_Expression_2_fromMINT,Distribute_Expressions/Dist_Expression_2/Dist_Expression_2_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Expressions/Dist_Expression_2/Dist_Expression_2_fromMINT.json,tree,success,,,0.97,0.762184,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Expressions__Dist_Expression_2__Dist_Expression_2_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Expressions__Dist_Expression_2__Dist_Expression_2_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Expressions__Dist_Expression_2__Dist_Expression_2_fromMINT
256,mint,mint__Distribute_Expressions__Dist_Expression_3__Dist_Expression_3_fromMINT,Distribute_Expressions/Dist_Expression_3/Dist_Expression_3_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Expressions/Dist_Expression_3/Dist_Expression_3_fromMINT.json,tree,success,,,1.019,0.76585,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Expressions__Dist_Expression_3__Dist_Expression_3_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Expressions__Dist_Expression_3__Dist_Expression_3_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Expressions__Dist_Expression_3__Dist_Expression_3_fromMINT
257,mint,mint__Distribute_Library__Cell_Traps_4__Cell_Traps_4_fromMINT,Distribute_Library/Cell_Traps_4/Cell_Traps_4_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/Cell_Traps_4/Cell_Traps_4_fromMINT.json,tree,success,,,0.918,0.690023,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Cell_Traps_4__Cell_Traps_4_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__Cell_Traps_4__Cell_Traps_4_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Cell_Traps_4__Cell_Traps_4_fromMINT
258,mint,mint__Distribute_Library__Hv_Storage_Grid_04__Hv_Storage_Grid_04_fromMINT,Distribute_Library/Hv_Storage_Grid_04/Hv_Storage_Grid_04_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/Hv_Storage_Grid_04/Hv_Storage_Grid_04_fromMINT.json,tree,success,,,0.92,0.689912,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Hv_Storage_Grid_04__Hv_Storage_Grid_04_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__Hv_Storage_Grid_04__Hv_Storage_Grid_04_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Hv_Storage_Grid_04__Hv_Storage_Grid_04_fromMINT
259,mint,mint__Distribute_Library__Hv_Storage_Grid_08__Hv_Storage_Grid_08_fromMINT,Distribute_Library/Hv_Storage_Grid_08/Hv_Storage_Grid_08_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/Hv_Storage_Grid_08/Hv_Storage_Grid_08_fromMINT.json,tree,success,,,0.919,0.690213,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Hv_Storage_Grid_08__Hv_Storage_Grid_08_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__Hv_Storage_Grid_08__Hv_Storage_Grid_08_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Hv_Storage_Grid_08__Hv_Storage_Grid_08_fromMINT
260,mint,mint__Distribute_Library__Hv_Storage_Grid_16__Hv_Storage_Grid_16_fromMINT,Distribute_Library/Hv_Storage_Grid_16/Hv_Storage_Grid_16_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/Hv_Storage_Grid_16/Hv_Storage_Grid_16_fromMINT.json,tree,success,,,0.919,0.691127,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Hv_Storage_Grid_16__Hv_Storage_Grid_16_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__Hv_Storage_Grid_16__Hv_Storage_Grid_16_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Hv_Storage_Grid_16__Hv_Storage_Grid_16_fromMINT
261,mint,mint__Distribute_Library__Hv_Storage_Grid_32__Hv_Storage_Grid_32_fromMINT,Distribute_Library/Hv_Storage_Grid_32/Hv_Storage_Grid_32_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/Hv_Storage_Grid_32/Hv_Storage_Grid_32_fromMINT.json,tree,success,,,0.919,0.686535,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Hv_Storage_Grid_32__Hv_Storage_Grid_32_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__Hv_Storage_Grid_32__Hv_Storage_Grid_32_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Hv_Storage_Grid_32__Hv_Storage_Grid_32_fromMINT
262,mint,mint__Distribute_Library__Hv_Storage_Grid_64__Hv_Storage_Grid_64_fromMINT,Distribute_Library/Hv_Storage_Grid_64/Hv_Storage_Grid_64_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/Hv_Storage_Grid_64/Hv_Storage_Grid_64_fromMINT.json,tree,success,,,0.92,0.686482,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Hv_Storage_Grid_64__Hv_Storage_Grid_64_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__Hv_Storage_Grid_64__Hv_Storage_Grid_64_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Hv_Storage_Grid_64__Hv_Storage_Grid_64_fromMINT
263,mint,mint__Distribute_Library__MUX_02_In__MUX_02_In_fromMINT,Distribute_Library/MUX_02_In/MUX_02_In_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/MUX_02_In/MUX_02_In_fromMINT.json,tree,success,,,1.12,0.887248,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_02_In__MUX_02_In_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__MUX_02_In__MUX_02_In_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_02_In__MUX_02_In_fromMINT
264,mint,mint__Distribute_Library__MUX_02_Out__MUX_02_Out_fromMINT,Distribute_Library/MUX_02_Out/MUX_02_Out_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/MUX_02_Out/MUX_02_Out_fromMINT.json,tree,success,,,1.069,0.871632,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_02_Out__MUX_02_Out_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__MUX_02_Out__MUX_02_Out_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_02_Out__MUX_02_Out_fromMINT
265,mint,mint__Distribute_Library__MUX_04_In__MUX_04_In_fromMINT,Distribute_Library/MUX_04_In/MUX_04_In_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/MUX_04_In/MUX_04_In_fromMINT.json,tree,success,,,1.27,1.048399,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_04_In__MUX_04_In_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__MUX_04_In__MUX_04_In_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_04_In__MUX_04_In_fromMINT
266,mint,mint__Distribute_Library__MUX_04_Out__MUX_04_Out_fromMINT,Distribute_Library/MUX_04_Out/MUX_04_Out_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/MUX_04_Out/MUX_04_Out_fromMINT.json,tree,success,,,1.27,1.037752,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_04_Out__MUX_04_Out_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__MUX_04_Out__MUX_04_Out_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_04_Out__MUX_04_Out_fromMINT
267,mint,mint__Distribute_Library__MUX_08_In__MUX_08_In_fromMINT,Distribute_Library/MUX_08_In/MUX_08_In_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/MUX_08_In/MUX_08_In_fromMINT.json,tree,success,,,3.827,3.559926,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_08_In__MUX_08_In_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__MUX_08_In__MUX_08_In_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_08_In__MUX_08_In_fromMINT
268,mint,mint__Distribute_Library__MUX_08_Out__MUX_08_Out_fromMINT,Distribute_Library/MUX_08_Out/MUX_08_Out_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/MUX_08_Out/MUX_08_Out_fromMINT.json,tree,success,,,3.827,3.585228,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_08_Out__MUX_08_Out_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__MUX_08_Out__MUX_08_Out_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_08_Out__MUX_08_Out_fromMINT
269,mint,mint__Distribute_Library__MUX_16_In__MUX_16_In_fromMINT,Distribute_Library/MUX_16_In/MUX_16_In_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/MUX_16_In/MUX_16_In_fromMINT.json,tree,success,,,33.364,33.110752,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_16_In__MUX_16_In_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__MUX_16_In__MUX_16_In_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_16_In__MUX_16_In_fromMINT
270,mint,mint__Distribute_Library__MUX_16_Out__MUX_16_Out_fromMINT,Distribute_Library/MUX_16_Out/MUX_16_Out_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/MUX_16_Out/MUX_16_Out_fromMINT.json,tree,success,,,39.029,38.775342,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_16_Out__MUX_16_Out_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__MUX_16_Out__MUX_16_Out_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_16_Out__MUX_16_Out_fromMINT
271,mint,mint__Distribute_Library__MUX_32_In__MUX_32_In_fromMINT,Distribute_Library/MUX_32_In/MUX_32_In_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/MUX_32_In/MUX_32_In_fromMINT.json,tree,success,,,252.192,251.933544,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_32_In__MUX_32_In_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__MUX_32_In__MUX_32_In_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_32_In__MUX_32_In_fromMINT
272,mint,mint__Distribute_Library__MUX_32_Out__MUX_32_Out_fromMINT,Distribute_Library/MUX_32_Out/MUX_32_Out_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/MUX_32_Out/MUX_32_Out_fromMINT.json,tree,success,,,256.876,256.628602,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_32_Out__MUX_32_Out_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__MUX_32_Out__MUX_32_Out_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_32_Out__MUX_32_Out_fromMINT
273,mint,mint__Distribute_Library__MUX_64_In__MUX_64_In_fromMINT,Distribute_Library/MUX_64_In/MUX_64_In_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/MUX_64_In/MUX_64_In_fromMINT.json,tree,success,,,1710.476,1710.215841,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_64_In__MUX_64_In_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__MUX_64_In__MUX_64_In_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_64_In__MUX_64_In_fromMINT
274,mint,mint__Distribute_Library__MUX_64_Out__MUX_64_Out_fromMINT,Distribute_Library/MUX_64_Out/MUX_64_Out_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/MUX_64_Out/MUX_64_Out_fromMINT.json,tree,success,,,1707.477,1707.190913,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_64_Out__MUX_64_Out_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__MUX_64_Out__MUX_64_Out_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__MUX_64_Out__MUX_64_Out_fromMINT
275,mint,mint__Distribute_Library__Single_Storage_Grid_01__Single_Storage_Grid_01_fromMINT,Distribute_Library/Single_Storage_Grid_01/Single_Storage_Grid_01_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/Single_Storage_Grid_01/Single_Storage_Grid_01_fromMINT.json,tree,success,,,0.918,0.693145,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Single_Storage_Grid_01__Single_Storage_Grid_01_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__Single_Storage_Grid_01__Single_Storage_Grid_01_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Single_Storage_Grid_01__Single_Storage_Grid_01_fromMINT
276,mint,mint__Distribute_Library__Single_Storage_Grid_02__Single_Storage_Grid_02_fromMINT,Distribute_Library/Single_Storage_Grid_02/Single_Storage_Grid_02_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/Single_Storage_Grid_02/Single_Storage_Grid_02_fromMINT.json,tree,success,,,0.92,0.693736,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Single_Storage_Grid_02__Single_Storage_Grid_02_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__Single_Storage_Grid_02__Single_Storage_Grid_02_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Single_Storage_Grid_02__Single_Storage_Grid_02_fromMINT
277,mint,mint__Distribute_Library__Single_Storage_Grid_04__Single_Storage_Grid_04_fromMINT,Distribute_Library/Single_Storage_Grid_04/Single_Storage_Grid_04_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/Single_Storage_Grid_04/Single_Storage_Grid_04_fromMINT.json,tree,success,,,0.919,0.689483,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Single_Storage_Grid_04__Single_Storage_Grid_04_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__Single_Storage_Grid_04__Single_Storage_Grid_04_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Single_Storage_Grid_04__Single_Storage_Grid_04_fromMINT
278,mint,mint__Distribute_Library__Single_Storage_Grid_08__Single_Storage_Grid_08_fromMINT,Distribute_Library/Single_Storage_Grid_08/Single_Storage_Grid_08_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Distribute_Library/Single_Storage_Grid_08/Single_Storage_Grid_08_fromMINT.json,tree,success,,,0.918,0.693269,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Single_Storage_Grid_08__Single_Storage_Grid_08_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Distribute_Library__Single_Storage_Grid_08__Single_Storage_Grid_08_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Distribute_Library__Single_Storage_Grid_08__Single_Storage_Grid_08_fromMINT
